Type,Comment,Predicted Label
multi_line,Creates a new instance  @param reader the reader to used,RELEVANT
multi_line,Copyright (c) 2019 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Reader which reads bytes from a source.,RELEVANT
multi_line,Read the data  @param byteArray the byte array to write the data to @throws IOException IOException,RELEVANT
multi_line,Copyright (c) 2019 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Converts a ValueArray to a ByteArray. Used to import byte oriented formats to value arrays,RELEVANT
multi_line,Creates a new instance  @param valueArray the valueArray to write to,RELEVANT
multi_line,Creates a new instance  @param valueArray the valueArray to write to @param bigEndian  true if big endian needs to be used,RELEVANT
multi_line,Copyright (c) 2019 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,"Reader which reads valued data, which is maybe more the one byte per value.",RELEVANT
multi_line,Read the data  @param valueArray the value array to write the data to @throws IOException IOException,RELEVANT
multi_line,Copyright (c) 2019 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Used to load a file to multiple RAM/ROM components,RELEVANT
multi_line,Builder to build the {@link MultiValueArray},RELEVANT
multi_line,Creates a new builder,RELEVANT
multi_line,Adds a data field to the builder  @param dataField the data field @param bits      the bits used in the data field @return this for chained calls @throws ValueArrayException ValueArrayException,RELEVANT
multi_line,Adds a value array to the builder  @param valueArray the value array to add @return this for chained calls @throws ValueArrayException ValueArrayException,RELEVANT
multi_line,Builds the {@link MultiValueArray}  @return the {@link ValueArray} @throws ValueArrayException ValueArrayException,RELEVANT
multi_line,Error building the {@link MultiValueArray},RELEVANT
multi_line,Creates a new instance  @param message the message,RELEVANT
multi_line,Copyright (c) 2019 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Abstraction of a multi byte value array.,RELEVANT
multi_line,Sets a value to the given index  @param index the indesx @param value the value to set,RELEVANT
multi_line,Returns a value from the array  @param index the index @return the value,RELEVANT
multi_line,@return the number of bytes used in the values,RELEVANT
multi_line,Copyright (c) 2019 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Reads a file to a value array. In this class the file format is determined by the file suffix.,RELEVANT
multi_line,Reads the given file to a single data field.  @param hexFile   the file to read @param dataBits  the bits used in the data field @param bigEndian uses big endian at import @return the data field @throws IOException IOException,RELEVANT
multi_line,Reads a file to the given ValueArray  @param file      the file to read @param values    the data destination @param bigEndian uses big endian at import @throws IOException IOException,RELEVANT
multi_line,Copyright (c) 2019 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Used to import raw binary data.,RELEVANT
multi_line,Reads a file  @param file the file to read @throws FileNotFoundException FileNotFoundException,RELEVANT
multi_line,Reads a input stream  @param inputStream the inputStream to read,RELEVANT
multi_line,Copyright (c) 2018 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Reader for intel hex files,RELEVANT
multi_line,Creates a new reader instance,RELEVANT
single_line,additional input to read the port,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,RAM module with a single port to read and write data.,RELEVANT
multi_line,The RAMs {@link ElementTypeDescription},RELEVANT
multi_line,Creates a new instance  @param attr the elements attributes,RELEVANT
multi_line,If a port is bidirectional an additional input comes with <code>setInputs</code>. Using this input you can read back the output port.  @return outputs,RELEVANT
multi_line,Copyright (c) 2019 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A asynchronous memory,RELEVANT
multi_line,The RAMs {@link ElementTypeDescription},RELEVANT
multi_line,Creates a new instance  @param attr the elements attributes,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A simple counter.,RELEVANT
multi_line,The counters {@link ElementTypeDescription},RELEVANT
multi_line,Creates a new instance  @param attributes the elements attributes,RELEVANT
multi_line,Copyright (c) 2020 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,This interface is implemented by all components which are able to act as a program counter.,RELEVANT
multi_line,@return true if this component is used as the program counter,RELEVANT
multi_line,@return the value of the program counter,RELEVANT
single_line,all the data have changed!,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Used to store an array of values.,RELEVANT
multi_line,Creates a new DataField of size 0,RELEVANT
multi_line,Creates a new DataField  @param size size,RELEVANT
multi_line,Creates a new data field  @param data the data to copy,RELEVANT
multi_line,Creates a new data field  @param data the data,RELEVANT
multi_line,Save the stored data  @param file file to store the data to @throws IOException IOException,RELEVANT
multi_line,Save the stored data  @param writer writer to write the data to @throws IOException IOException,RELEVANT
multi_line,Sets all stored data to null! Is not called during simulation! Is only called during editing.,RELEVANT
multi_line,Sets a data value the DataField. If the actual data field capacity is to small the size in increased.  @param addr  the address @param value the value @return this for chained calls,RELEVANT
multi_line,Gets the value at the given address  @param addr the address @return the value,RELEVANT
multi_line,Trims the data field to it's minimal size. All trailing zeros are removed.  @return the new length of the data array,RELEVANT
multi_line,"Trims the data field to it's minimal size. The size is limited to the given value. Additional data is removed, even if it is not zero.  @param size the max size @return the new length of the data array",RELEVANT
multi_line,"Trims the data field to the given bit numbers.  @param addrBits the number of addr bits, trims the size of the array @param dataBits the number of data bits, trims the values @return this for chained calls",RELEVANT
multi_line,@return true if the data field is empty,RELEVANT
multi_line,Adds a listener to this DataField  @param l the listener,RELEVANT
multi_line,Removes a listener  @param l the listener to remove,RELEVANT
multi_line,Fires a valueChanged event  @param addr the address which value has changed,RELEVANT
multi_line,Sets the data from the given data field  @param dataField the data to set to this data field,RELEVANT
multi_line,The listener interface,RELEVANT
multi_line,"Called if the DataField has changed.  @param addr the address which has changed, Called with addr=-1 if all values have changed!",RELEVANT
multi_line,@return the raw data,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A simple register.,RELEVANT
multi_line,The registers {@link ElementTypeDescription},RELEVANT
multi_line,Creates a new instance  @param attributes the elements attributes,RELEVANT
multi_line,Returns the stored value. Used to improve custom testing capabilities.  @return the stared value,RELEVANT
multi_line,Sets the stored value. Used to improve custom testing capabilities.  @param v the value,RELEVANT
multi_line,Returns the used label. Used to improve custom testing capabilities.  @return the label,RELEVANT
multi_line,Returns the enable input value. Used to improve custom testing capabilities.  @return true if enable was set at the last clock change.,RELEVANT
multi_line,Copyright (c) 2020 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,The dual ported ROM,RELEVANT
multi_line,The ROMs {@link ElementTypeDescription},RELEVANT
multi_line,Creates a new instance  @param attr the elements attributes,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A simple observer,RELEVANT
multi_line,is called if observable has changed,RELEVANT
multi_line,Copyright (c) 2017 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
